target,input,model_wer,norm_sentence,norm_wer,norm_time
em rất tin vào kinh nghiệm và sự chuyên nghiệp của chị,em rất tin vào kinh nghiệm và sự chuyên nghiệp của chị,0.0,em rất tin vào kinh nghiệm và sự chuyên nghiệp của chị,0.0,0.12570953369140625
rồi nghe tiếng các cô gái đấm vào lưng nhau bồm bộp và những tiếng cười la ré lên sau đống rơm,rồi nghe tiếng các cô gái đấm vào lưng nhau buồm bục và những tiếng cười la dé lên sau đống rơm,0.13636363636363635,rồi nghe tiếng các cô gái đấm vào lưng nhau buồm bục và những tiếng cười la é lên sau đống rơm,0.13636363636363635,0.21962404251098633
và tôi là một nghệ sĩ,và tôi là một nghệ sĩ,0.0,và tôi là một nghệ sĩ,0.0,0.07789063453674316
cái thân phận vừa nhỏ vừa yếu như tôi mà không lủi khéo thì sống yên thân thế nào được,cái thân phận vừa nhỏ vò yếu như tôi mà không lủi khéo thì sống yên thân thế nào được,0.05,cái thân phận vừa nhỏ vò yếu như tôi mà không lủi khéo thì sống yên thân thế nào được,0.05,0.19924187660217285
nói chung là vợ à vợ mình ngoại tình,nói chung là vạ à vợ mình ngoại tình,0.1111111111111111,nói chung là và vợ mình ngoại tình,0.2222222222222222,0.10184335708618164
và bây giờ là họ đang ở bến bờ hạnh phúc bình yên xin gửi kỷ niệm chương cho,và bây giờ là họ đang ở bến bờ hạnh phúc bình yên xin gửi kỹ niệm chương cho,0.05263157894736842,và bây giờ là họ đang ở bến bờ hạnh phúc bình yên xin gửi kỹ niệm chương cho,0.05263157894736842,0.1893458366394043
cũng đã xuất bán hết lứa gà thứ ba với số lãi hai mươi triệu đồng trong bốn tháng nuôi,cũng đã suất bán hết lứa gà thứ ba với số lãi hai mươi triệu đồng trong bốn tháng nuôi,0.05,cũng đã xuất bán hết lứa gà thứ 3 với số lãi 20 triệu đồng trong 4 tháng nuôi,0.2,0.18835902214050293
mình đón noel ở ở bên đức thì là tất cả gia đình,mình  đón mộen ở ê ở viến đức thì là tất cả gia đình,0.23076923076923078,mình đón một ở ở vùng đức thì là tất cả gia đình,0.15384615384615385,0.1427905559539795
đó bây giờ ai cũng lo cho mày hết á mày thấy chưa,đó bây giờ ai cũng lo cho mày hết đó mày thấy chưa,0.07692307692307693,đó bây giờ ai cũng lo cho mày hết đó mày thấy chưa,0.07692307692307693,0.13511276245117188
quan trọng là mình cứ này ở người ta mà đánh giá tốt nhất nhá là bọn trẻ con nó học nó đánh giá,quan trọng là mình cái này là ngì ta mà đánh giá tốt nhất nhấ là bọn trẻ con nóng khỏng nó đánh giá,0.25,quan trọng là mình cái này là người ta mà đánh giá tốt nhất nhấ là bọn trẻ con nóng khiến nó đánh giá,0.20833333333333334,0.2475447654724121
a khắc chu sa,a khắc chu xa,0.25,a khắc chu xa,0.25,0.05662822723388672
cuối cùng chẳng hiểu vì sao mẹ bỗng đột ngột bỏ đi mất tăm,cuối cùng chẳng hiểu vì sao mẹ bỗng đột ngột bỏ đi mất tăm,0.0,cuối cùng chẳng hiểu vì sao mẹ bỗng đột ngột bỏ đi mất tăm,0.0,0.14413118362426758
việc đó quá ư là ồn ào trí não việc đó,việc đó quá ư là ồn ào trí não việc đó quá ư là tổn hao trí não,0.6363636363636364,việc đó quá ư là ồn ào trí não việc đó quá ư là tổn hao trí não,0.6363636363636364,0.17881464958190918
thân mật với em quá thì anh nghĩ là,thân mật với em quá thì anh nghĩ là,0.0,thân mật với em quá thì anh nghĩ là,0.0,0.10079741477966309
chồng của cô với lại người thứ mười ha ở đây là,chồng của cô mới là người thứ mười ở đây là,0.25,chồng của cô mới là người thứ 10 ở đây là,0.3333333333333333,0.13346576690673828
tôi liền dọa,tôi liền dạ,0.3333333333333333,tôi liền dạ,0.3333333333333333,0.06738829612731934
ờ gọi là cái tuổi bắt đầu dậy thì à tuổi,à gọi là cái tuổi bắt đầu dậy thì à tuổi,0.09090909090909091,ah gọi là cái tuổi bắt đầu dậy thì à tuổi,0.09090909090909091,0.12026119232177734
khám chuyên khoa da liễu để được chẩn đoán căn bệnh cũng như thầy thuốc tư vấn biện pháp điều trị bệnh hiệu quả,khám chuyên khoa ra liễu để được chẩn đoán căn bệnh cũng như thầy thuốc tư vấn biện pháp điều trị bệnh hiệu quả,0.041666666666666664,khám chuyên khoa ra liễu để được chẩn đoán căn bệnh cũng như thầy thuốc tư vấn biện pháp điều trị bệnh hiệu quả,0.041666666666666664,0.22981905937194824
đó là đúng mười tám năm ngày nó bỏ nhà ra đi,là đúng mười tám năm ngày nó bỏ nhờ ra đi,0.16666666666666666,là đúng 18 năm ngày nó bỏ nhờ ra đi,0.3333333333333333,0.11031723022460938
các bạn có thể sử dụng thêm một cái loại khăn giấy thấm dầu,các bạn có thể sử dụng thêm một cái loại khăng giấy thắm dầu,0.14285714285714285,các bạn có thể sử dụng thêm một cái loại xăng giấy thắm dầu,0.14285714285714285,0.15192174911499023
thôi thôi bây giờ hả đi bơi xíu đi bơi trước đi xong về làm bài cũng được,thôi thôi bây giờ hả đi bơi ột xíu đi đi bơi trước đi sao mà về làm bài cũng được,0.2222222222222222,thôi thôi bây giờ hả đi bơi một xíu đi bơi trước đi sao mà về làm bài cũng được,0.16666666666666666,0.20819735527038574
vị thế khó khăn cũng vuốt khi đứng giữa,vị thế khó khăn của ông bút khi đứng giữa,0.3333333333333333,vì thế khó khăn của ông bút khi đứng giữa,0.4444444444444444,0.10865402221679688
mặc dù là i trinh nó mua cho nhi cũng phải là,mặc dù là chi trinh nó mua cho nhi cũng phải là,0.08333333333333333,mặc dù là chi trinh nó mua cho nhi cũng phải là,0.08333333333333333,0.12720537185668945
sau khi được nhân viên của công ty hỏi thăm tình trạng sức khỏe và tư vấn sử dụng sản phẩm,sau khi được nhân viên của công ty hỏi thăm tình trạng sức khoẻ và tư vấn sử dụng sản phẩm,0.047619047619047616,sau khi được nhân viên của công ty hỏi thăm tình trạng sức khỏe và tư vấn sử dụng sản phẩm,0.0,0.22943782806396484
để đưa ra một quyết định nhóm mình,để đưa ra một quyết định nhóm mình,0.0,để đưa ra một quyết định nhóm mình,0.0,0.09258770942687988
không có bạn bè nào mãi mãi mà cũng chẳng có kẻ thù nào mãi mãi hết,không có bạn bè nào mãi mãi mà cũng chẳng có kẻ thù nào mãi mãi hết,0.0,không có bạn bè nào mãi mãi mà cũng chẳng có kẻ thù nào mãi mãi hết,0.0,0.16987061500549316
nhưng mà phải thể hiện hết năm sản phẩm,nhưng mà phải thể hiện hết năm sản phẩm,0.0,nhưng mà phải thể hiện hết 5 sản phẩm,0.1111111111111111,0.0996854305267334
thông thường người song hành là người quan trọng nhất trong cuộc đời của bạn ai vừa đồng hành với em đấy,thông thường người song hành là người quan trọng nhất trong cuộc đời của bạn ai vừa đồng hành với em đấy,0.0,thông thường người song hành là người quan trọng nhất trong cuộc đời của bạn ai vừa đồng hành với em đấy,0.0,0.21260738372802734
ừ anh không cần phải nói gì với em nữa đâu,ừ anh không cần phải nói gì với em nữa đâu,0.0,ừ anh không cần phải nói gì với em nữa đâu,0.0,0.1241157054901123
nhưng thực ra phải đọc ạ tên của ông ấy nếu chuẩn ra chúng ta,nhưng thực ra phải đọc ạ tên của ông ấy nếu mà chuẩn ra chúng ta,0.06666666666666667,nhưng thực ra phải đọc ạ tên của ông ấy nếu mà chuẩn ra chúng ta,0.06666666666666667,0.16995930671691895
tại sao mà cuộc đời mình đã như vậy rồi,tại sao mà cuộc đời mình đã như vậy rồi,0.0,tại sao mà cuộc đời mình đã như vậy rồi,0.0,0.10938215255737305
à đúng rồi rất là giỏi mình phải học thiệt là giỏi mình coi sách,ờ đúng rồi rất là giỏi mình phải học thiệc là giỏi mình co sách,0.2,ở đúng rồi rất là giỏi mình phải học việc là giỏi mình có sách,0.2,0.15667104721069336
chỉ a dừng ở mức tham khảo giá thôi đúng không anh,chỉ ơ dừng ở mức tham khảo giá thôi đúng không anh,0.08333333333333333,chỉ ở dừng ở mức tham khảo giá thôi đúng không anh,0.08333333333333333,0.12707829475402832
lại gây khó khăn trong công việc khiến tôi không thể hiểu người khác,sẽ gây khó khăn trong công việc thì chúng tôi không thể hiểu người khác,0.21428571428571427,sẽ gây khó khăn trong công việc thì chúng tôi không thể hiểu người khác,0.21428571428571427,0.15944552421569824
cho người dân thực hiện nhưng đồng thời tạo cái điều kiện thuận lợi,cho người dân thực hiện những đồng thời tạo cái điều kiện thuận lợi,0.07142857142857142,cho người dân thực hiện những đồng thời tạo cái điều kiện thuận lợi,0.07142857142857142,0.1412520408630371
tôi sẽ chống mắt lên coi thử coi,tôi sẽ chống mắt lên cou thử coi,0.125,tôi sẽ chống mắt lên cứu thử coi,0.125,0.0904698371887207
làm gì ngồi dữ vậy nghệ sĩ,làm á gì ngồi buồn iữ tà nghệ sĩy,0.7142857142857143,làm á gì ngồi buồn giữ tà nghệ feng y,0.8571428571428571,0.10978341102600098
xin a đọc hai cái câu thơ hai câu đọc lớn lên nào,in a đọc hai cái câu củ thơ hai câu độc lớn lấm đầu,0.38461538461538464,in a đọc 2 cái câu củ thơ hai câu độc lớn lấm đầu,0.46153846153846156,0.1433558464050293
huyện đẩy vào chẳng đâu muốn nhận này,huyện đẩy vào chẳng đâu muốn nhận này,0.0,huyện đẩy vào chẳng đâu muốn nhận này,0.0,0.09030747413635254
một đứa con xinh xắn ngoan ngoãn,một đứa con sinh sắn ngoan ngoãn,0.2857142857142857,một đứa con sinh sắn ngoan ngoãn,0.2857142857142857,0.08386039733886719
và để trao đổi về vấn đề ngày hôm nay chúng tôi đã mời được,và để trao đổi về vấn đề ngày hôm nay chúng tôi đã mời được,0.0,và để trao đổi về vấn đề ngày hôm nay chúng tôi đã mời được,0.0,0.15048956871032715
mèo con co hai chân sau cố đẩy mõm chuột cống ra,mèo con co hái chân sau cố đẩy mõn chuột cống ra,0.16666666666666666,mèo con co hái chân sau cố đẩy mông chuột cống ra,0.16666666666666666,0.13614964485168457
đêm chập chờn thức ngủ vì những trằn trọc nhức mỏi,đêm chập trờn thức ngủ vì những trần trọc nhức mỏi,0.18181818181818182,đêm chập ớn thức ngủ vì những trần trọc nhức mỏi,0.18181818181818182,0.12183809280395508
không thể chuyện gì cũng dựa dẫm vào anh mãi,không thể chuyện gì cũng sợ dẫm vào anh mại,0.2,không thể chuyện gì cũng sợ dẫm vào anh mại,0.2,0.11576032638549805
mời các bạn cùng nghe,mời các bạn cùng nghe,0.0,mời các bạn cùng nghe,0.0,0.06724739074707031
thì sáng hiện bà cũng tỉnh mà hơi lơ mơ một chút,thì sáng thì ba cũng tỉnh nhưng mà hơi lơ mơ một chút,0.25,thì sáng thì ba cũng tỉnh nhưng mà hơi lơ mơ một chút,0.25,0.14897418022155762
đứng còn không vững bày đặt làm giang hồ,đứng mà không dững bà đặt làm gian hồ,0.4444444444444444,đứng mà không dừng bà đặt làm gian hồ,0.4444444444444444,0.10138940811157227
điều đó cho thấy rằng là ờ có nhiều người sẽ chủ quan,điều đó cho thấy rằng là ờ có nhiều người sẽ chủ quan,0.0,điều đó cho thấy rằng là ở có nhiều người sẽ chủ quan,0.07692307692307693,0.13613343238830566
chân tay ông cứng nhưng mà lên đây thì là chân tay ông mềm,chân tay ông cứng nhưng mà lên đây thì là chân tay ông mềm,0.0,chân tay ông cứng nhưng mà lên đây thì là chân tay ông mềm,0.0,0.14474987983703613
rất là tiếc nuối con cũng mong rằng là qua cái cuộc trò chuyện ngắn ngày hôm nay thì,rất là tiết nuối con cũng mong rằng là qua cái cuộc trò chuyện ngắn ngày hôm nay thì,0.05263157894736842,rất là tiết nuối con cũng mong rằng là qua cái cuộc trò chuyện ngắn ngày hôm nay thì,0.05263157894736842,0.1985926628112793
à dạ xin hỏi chàng trai đẹp trai bên kia,à dạ xin hỏi chàng trai đẹp trai bên kia,0.0,ah dạ xin hỏi chàng trai đẹp trai bên kia,0.1,0.11829423904418945
cứ mỗi một ngày đi làm thì đều thấy,mỗi một ngày đi làm thì đều thấy,0.1111111111111111,mỗi một ngày đi làm thì đều thấy,0.1111111111111111,0.10885405540466309
một con cọp cái dài hơn hai mét và nặng hơn một tạ rưỡi,một con cặp cái dài hơn hai mét và nặng hơn một tạ dưỡi,0.14285714285714285,1 con cặp cái dài hơn 2m và nặng hơn một tạ dưới,0.35714285714285715,0.16704845428466797
đơn giản mà sâu xa vô cùng,đơn giản mà sâu xa vô cùng,0.0,đơn giản mà sâu xa vô cùng,0.0,0.09813475608825684
nhưng mà mày thấy đấy,nhưng mà mày thấy đấy,0.0,nhưng mà mày thấy đấy,0.0,0.06697368621826172
có chuyện gì lạ vậy,có chuyện gì lạ vậy,0.0,có chuyện gì lạ vậy,0.0,0.06635403633117676
anh đi công tác ở khắp nơi rất nhiều,anh đi công tác ở khắp nơi rất nhiều,0.0,anh đi công tác ở khắp nơi rất nhiều,0.0,0.11022615432739258
chúng ta hoàn toàn con đủ tự tin cũng như sự bình tĩnh để có thể chăm sóc con mình tốt nhất ngay tại nhà của mình,th chúng ta hoàn toàn có đủ tự tin cũng như sự bình tĩnh để có thể chăm sóc con mình tốt nhất ngay tại nhà của mình,0.07407407407407407,chúng ta hoàn toàn có đủ tự tin cũng như sự bình tĩnh để có thể chăm sóc con mình tốt nhất ngay tại nhà của mình,0.037037037037037035,0.2699921131134033
chính phủ ban hành lệnh độc quyền mua bán vàng,chính phủ ban hành lệnh độc quyền mua bán vàng,0.0,chính phủ ban hành lệnh độc quyền mua bán vàng,0.0,0.12058281898498535
khi mà tôi nhìn thấy bánh nó nở ra được một chút thôi cho dù là một chút thôi thì tôi cũng rất là vui mừng thật sự là khi tôi đã làm cái bánh rất đẹp như thế thì tôi nghĩ rằng là,khi mà tôi nhìn thấy  bánh nó nở ra như được một chút thôi cho dù là một chút thôi thì tôi cũng rất là vui mừng thật sự là khi tôi đã làm cái bánh rất là đẹp như thế thì tôi nghĩ rằng là,0.045454545454545456,khi mà tôi nhìn thấy bánh nó nở ra như được một chút thôi cho dù là một chút thôi thì tôi cũng rất là thật sự là khi tôi đã làm cái bánh rất là đẹp thế thì tôi nghĩ là,0.13636363636363635,0.4055061340332031
cảm ơn tâm thế còn ý kiến của giang bây giờ mình có thể tách được,cảm ơn tâm thế còn ý kiến của gian bây giờ mình có thể tách được,0.0625,cảm ơn tâm thế còn ý kiến của gian bây giờ mình có thể tách được,0.0625,0.17558050155639648
chị đủ trưởng thành để chị hiểu là cái gì ảnh hưởng và cái gì không ảnh hưởng,chị đủ trưởng thành để chị hiểu là cái gì ảnh hưởng hằ cái gì không ảnh hưởng,0.05555555555555555,chị đủ trưởng thành để chị hiểu là cái gì ảnh hưởng hai cái gì không ảnh hưởng,0.05555555555555555,0.1880350112915039
khớp các bạn sẽ bảo toàn được một triệu,cớp các bạn sẽ bảo toàn được một siu,0.2222222222222222,cướp các bạn sẽ bảo toàn được một sinh,0.2222222222222222,0.0994119644165039
chỉn chu nhiều khi là họ là hai diễn viên quá giỏi thì mình thua nhưng mà với với một cái cặp,chỉ chu nhiều khi là họ là hai diễn viên quá giỏi thì mình mua nhưng mà với với một cái cảm,0.13636363636363635,chỉ chu nhiều khi là họ là 2 diễn viên quá giỏi thì mình mua nhưng mà với một cái cảm,0.22727272727272727,0.21764183044433594
em thực sự là cảm thấy thế thế thế,em thực sự là cảm thấy thế thế tái,0.1111111111111111,em thực sự là cảm thấy thế thế tái,0.1111111111111111,0.09947824478149414
đối với nhà khoa học chúng tôi được làm việc và làm việc tốt,đối với nhà khoa học chúng tôi được làm việc và làm việc tốt,0.0,đối với nhà khoa học chúng tôi được làm việc và làm việc tốt,0.0,0.15690159797668457
cô ta bữa nay ra sao rồi,cô ta bữa nay ra sao rồi,0.0,cô ta bữa nay ra sao rồi,0.0,0.08333539962768555
những phụ nữ dễ dàng nhất thì lại đi với tao,những phụ nữdễ dàng thục tha nấụdễ dàng thụ thai nhấcái hông,0.9090909090909091,những phụ huynh dễ dàng thục tha mẫu dễ dàng thụ thai nhất cái hông,1.0,0.18352031707763672
bé trai này bị tiền sử hen suyễn,bé chơi này bị tiền sự hèn xuyển,0.5,bé chơi này bị tiền sự hèn xuyên,0.5,0.09278249740600586
giờ làm ruộng khoán ai lo phận người ấy đâu còn như trước nữa,giờ làm duộng khoán ai lo phận người ấy đâu còn như trước nữa,0.07142857142857142,giờ làm ruộng khoán ai lo phận người ấy đâu còn như trước nữa,0.0,0.144514799118042
tầm quan trọng của mình ở trong nhà và,tầm quan trọng của mình ở trong nhà và,0.0,tầm quan trọng của mình ở trong nhà và,0.0,0.0993340015411377
để làm gương cho những trọng tài khác,để làm gương cho những trọng tài khác,0.0,để làm gương cho những trọng tài khác,0.0,0.09232568740844727
de la rua là người thế nào,xe la rua là người thế nào,0.14285714285714285,xe la oul là người thế nào,0.2857142857142857,0.1042633056640625
em định tuyệt thực để hù anh đó hả người đẹp,em nình tuyệt thực để hù hảnh đó hai người đẹp,0.2727272727272727,em mình tuyệt thực để hù hành đó 2 người đẹp,0.2727272727272727,0.12733697891235352
à chỉ có một tin nhắn là cậu nên coi mail đi ai nhắn tin,ờ chỉ có một tin nhắn là cậu nên coi meo đi ai nhấn tin,0.2,ở chỉ có một tin nhắn là cậu nên coi mail đi ai nhấn tin,0.13333333333333333,0.15258455276489258
nhiều hơn cho nhau quan tâm đến nhau và các bạn có một lợi thế là có một cái cục cưng mai ca ở nhà,nhiều hơn cho nhau quan tâm đến nhau và các bạn có một lợi thế là có một cái cục cưng mai tra ở nhà,0.04,nhiều hơn cho nhau quan tâm đến nhau và các bạn có một lợi thế là có một cái cục cưng mai tra ở nhà,0.04,0.24457144737243652
tôi vẫn chờ đợi sự thể hiện của bạn,chúng tôi vẫn chờ đợi sự thể hiện của bạn,0.1111111111111111,chúng tôi vẫn chờ đợi sự thể hiện của bạn,0.1111111111111111,0.1172795295715332
liêu hà trinh em nghĩ cặp số hai đúng là một cặp đôi,liêu hả trinh em nghĩ cặp số hai đúng là một cặp đôi,0.07692307692307693,liêu hà trinh em nghĩ cặp số 2 đúng là 1 cặp đôi,0.15384615384615385,0.13395929336547852
là lễ đính hôn của con và bảo hoa sẽ được tổ chức,là lễ đính hôn của con và bảo hoa sẽ được tổ chức,0.0,là lễ đính hôn của con và bảo hoa sẽ được tổ chức,0.0,0.14710068702697754
mà ví dụ như trượt đi khoảng độ hai lần thì,mà ví dụ như trượt đi khoảng độ hai lần thì,0.0,mà ví dụ như trượt đi khoảng độ 2 lần thì,0.09090909090909091,0.15134096145629883
thuộc cái nhóm này thuộc cái nhóm này đây,thuộc cái nhóm này thuộc cái nhóm này đây,0.0,thuộc cái nhóm này thuộc cái nhóm này đây,0.0,0.10763835906982422
quý vị và các bạn thân mến chiếc bồn cầu không ngừng tăng của việc thuê bất động sản,quý vị và các bạn thân mến chiếc nguồn cầu không nường tăng của việc thuê bất động sản,0.10526315789473684,quý vị và các bạn thân mến chiếc nguồn cầu không nhường tăng của việc thuê bất động sản,0.10526315789473684,0.18390274047851562
cách nhanh nhất để quên một người đàn ông là hãy tìm tới một người đàn ông khác,cách nhanh nhất để quên một người đàn ông là hãy tìm tới một người đàn ông khác,0.0,cách nhanh nhất để quên một người đàn ông là hãy tìm tới một người đàn ông khác,0.0,0.1744554042816162
ví dụ như chúng ta mới sanh xong,ví dụ như chúng ta mới xanh xong,0.125,ví dụ như chúng ta mới xanh xong,0.125,0.10117077827453613
làm ở quận ba ơ hai mươi ở pa ri pháp và trong dịp này thì có bàn về vấn đề cái, làm ở quận pa hai mươi ở pa ri pháp và trong dịp này thì có bàn về vấn đề cái,0.09090909090909091,làm ở quận par20 ở paris pháp và trong dịp này thì có bàn về vấn đề cái,0.2727272727272727,0.19567370414733887
vô duyên thật,vô duyên thật,0.0,vô duyên thật,0.0,0.05907750129699707
tia hy vọng nhỏ nhoi đưa huy và cánh tay robot đi mỹ,tia hy vọng nhỏ nhoi đưa huy và cánh tay rô bốt đi mỹ,0.15384615384615385,tia hy vọng nhỏ nhoi đưa huy và cánh tay robot đi mỹ,0.0,0.1443800926208496
nếu cành lá quá um tùm cũng nên tỉa bớt cành mọc dầy che ánh sáng càng khác,nếu cành lá quá um tùm cũng nên tỉa bớt vì cành mọc giầy che ánh sáng cành khác,0.16666666666666666,nếu cành lá quá um trùm cũng nên tỉa bớt vì cành mọc giầy che ánh sáng cành khác,0.2222222222222222,0.1966862678527832
chứ ông chín vũn đã bảy mươi đào hồng cũng sáu mươi tư,chứ ông chín vũ đã bảy mươi đào hồng cũng sáu mươi tư,0.07692307692307693,chứ ông chín vũ đã bảy đào hồng cũng 64,0.38461538461538464,0.11945247650146484
không đạt kết quả gì nhưng từ đây lại bắt đầu một câu chuyện nữa,không đạt kết quả gì nhưng từ đây lại bắt đầu một câu chuyện nữa,0.0,không đạt kết quả gì nhưng từ đây lại bắt đầu một câu chuyện nữa,0.0,0.15335536003112793
nhưng mà mấy anh á gặp thằng két em hỏi đi,nhưng mà mấy anh á gặp thằng kép em hỏi đi,0.09090909090909091,nhưng mà mấy anh á gặp thằng kép em hỏi đi,0.09090909090909091,0.12118005752563477
để hạn chế những rủi ro cho cái đầu tư mà có hỗ trợ nhà nước là rất đúng thôi và chúng tôi,để hạn chế những rủi ro cho cái áiái đầu tư mà cơ hộ trợ nhà nước là rất đúng thôi và chúng tôi,0.13043478260869565,để hạn chế những rủi ro cho cái án đầu tư mà cơ hộ trợ nhà nước là rất đúng thôi và chúng tôi,0.13043478260869565,0.23749184608459473
và nửa đoạn sau họ sẽ cùng xuất hiện trên sân khấu,và nửa đoạn sau họ sẽ cùng xuất hiện trên sân khấu,0.0,và nửa đoạn sau họ sẽ cùng xuất hiện trên sân khấu,0.0,0.12468862533569336
chị muốn thấy cái thử thách của mình là quảng bá thể thao,chị muốn thấy cái thử thách của mình là quảng bá thể thao,0.0,chị muốn thấy cái thử thách của mình là quảng bá thể thao,0.0,0.13320398330688477
từ những khu chung cư giá rẻ cho đến các dự án chung cư cao cấp,từ những khu chung cư giá rẻ cho đến các dự án chung cư cao cấp,0.0,từ những khu chung cư giá rẻ cho đến các dự án chung cư cao cấp,0.0,0.16288161277770996
nhưng học bạ của tôi thì phải nói rằng mỗi trang là một bản thống kê tội trạng,nhưng học bà của tôi thì phải nói rằng mỗi trang là một bản thống kê tội trạn,0.1111111111111111,nhưng học bà của tôi thì phải nói rằng mỗi trang là một bản thống kê tội tràn,0.1111111111111111,0.19945549964904785
thực ra với những cá tính rất đàn ông mà phùng dũng đã miêu tả trong nhân vật hắn,thực ra với những cá tính rất đàn ông mà phùng dũng đã miêu tả trong nhân vật hắn,0.0,thực ra với những cá tính rất đàn ông mà phùng dũng đã miêu tả trong nhân vật hắn,0.0,0.18493342399597168
giữa các cơ quan ấy thậm chí những người đại diện trong ngày hôm nay sẽ giúp rất nhiều trong chuyện đó,giữa các cái cơ quan ý thậm chí những người đại diện trong ngày hôm nay sẽ giúp rất nhiều trong chuyện đó,0.09090909090909091,giữa các cái cơ quan ý thậm chí những người đại diện trong ngày hôm nay sẽ giúp rất nhiều trong chuyện đó,0.09090909090909091,0.2254774570465088
cong rồi hả rất là nhiều người từ các nước đến,xong rồi hả rất là nhiều người từ các nước đến,0.09090909090909091,xong rồi hả rất là nhiều người từ các nước đến,0.09090909090909091,0.1282496452331543
đối với tôi thì tôi cũng hay xem các bộ sưu tập của nam giới ở trên thế giới và,đối với tôi thì tôi cũng hay xem các bộ sưu tập của nam giới ở trên thế giới và,0.0,đối với tôi thì tôi cũng hay xem các bộ sưu tập của nam giới ở trên thế giới và,0.0,0.20639896392822266
từ giờ nhà mình tha hồ có rau sạch để ăn ừ thành ơi thành,từ giờ nhà mình chao hồ có rao sạch để ăn ừ thành ơi thành,0.13333333333333333,từ giờ nhà mình chao hồ có rao sạch để ăn ừ thành ơi thành,0.13333333333333333,0.15430140495300293
nhưng cái gì làm nên sự quyến rũ ấy thì câu trả lời không dễ chút nào bởi đó là định nghĩa cho một khái niệm mơ hồ phụ thuộc rất nhiều vào sở thích cá nhân,nhưng cái gì làm nênựquyếnrũ ấyìâu trả lời không dễ hút nàoióà định nĩachomộtkánệ mơ hồphụtuộrtiềsch,0.7297297297297297,nhưng cái gì làm nên đựng quyết rũ mấy mấy ìâu trả lời không dễ hút nạp giám định nếu định mỗi người dân mers 18h tối dẹp tiếng,0.7027027027027027,0.2883944511413574
tôi còn nhiều chuyện ở công ty cần phải giải quyết,t còn nhiều chuyện ở công ty cần phải giải quyết,0.09090909090909091,t còn nhiều chuyện ở công ty cần phải giải quyết,0.09090909090909091,0.11784934997558594
tại vì nó nó ứng dụng trên những loài đại bàng những loài cắt những loài chim ưng,tại vì ờ nó nó ứng dụng trên những loài đại bà những loài cắt những lời chim ưng,0.16666666666666666,tại vì ở nó nó ứng dụng trên những loài đại bà những loài cắt những lời chim ưng,0.16666666666666666,0.18958425521850586
tức là đánh một trận nghỉ hàng tháng,tức là đánh một trận nghỉ hàng tháng,0.0,tức là đánh một trận nghỉ hàng tháng,0.0,0.09484171867370605
còn đâu tiếng vỗ tay như sấm dậy sau những cú làm bàn tuyệt hảo,còn đau tiếng vổ tay như sắm dậy sau những cúi làm bàn tuyệt hảo,0.26666666666666666,còn đau tiếng vô tay như sắm dậy sau những cúi làm bàn tuyệt hảo,0.26666666666666666,0.15202689170837402
con thấy a mấy trường hợp đó có nguy hiểm không khánh hà,còn thấy a mấy trường hợp đó có nguy hiểm không khánh hà,0.07692307692307693,còn thấy a mấy trường hợp đó có nguy hiểm không khánh hà,0.07692307692307693,0.144775390625
bởi lẽ trong đàn đã có một con gặp sự cố khi sinh,bởi lẽ trong đàn đã có một con gặp sự cố khi sinh,0.0,bởi lẽ trong đàn đã có một con gặp sự cố khi sinh,0.0,0.13540196418762207
nhưng tôi đã phải tập trung ngay lập tức,nhưng tôi  phải tập trung ngay hợp tức,0.2222222222222222,nhưng tôi phải tập trung ngay hợp tức,0.2222222222222222,0.09924817085266113
học theo thực lực của mình và đạt được điểm,hoọc ch o thực lực của mình và đạt được điểm,0.3,học em o thực lực của mình và đạt được điểm,0.2,0.12093949317932129
vợ mà cần phải nói nhiều và người đấy,lý vợ mà cần phải nói nhiều mọ người đấy,0.2222222222222222,lý vợ mà cần phải nói nhiều do người đấy,0.2222222222222222,0.11028170585632324
sao hôm nay có tin gì vui đến báo cho tôi biết hả mày đúng là hay,sao hôm nay a có tin gì vui đến báo cho tôi biết hả mày đúng là hay,0.058823529411764705,* hôm nay a có tin gì vui đến báo cho tôi biết hả mày đúng là hay,0.11764705882352941,0.17989039421081543
không phải ly dị đi để họ có thể tin tưởng là ok mình về nhà đây là nhà của mình, không phảilyu dị để họ có thể tin tưởng là ô ke mình về nhà đây là nhà của mình,0.23809523809523808,không phải udị để họ có thể tin tưởng là ô ke mình về nhà đây là nhà của mình,0.23809523809523808,0.20479655265808105
một đứa bé ở thành phố trùng khánh trung quốc có một sở thích độc nhất vô nhị,một đứa bé ở thành phố trùng khánh trung quốc có một sở thích độc nhất vô nhị,0.0,một đứa bé ở thành phố trùng khánh trung quốc có một sở thích độc nhất vô nhị,0.0,0.1870133876800537
trang rất là muốn bỏ cuộc do đó tôi phải luôn động viên cô ấy và tôi muốn,đang rất là muốn bỏ cuộc do đó tôi phải luôn động viên cô ấy và tôi muốn,0.05555555555555555,đang rất là muốn bỏ cuộc do đó tôi phải luôn động viên cô ấy và tôi muốn,0.05555555555555555,0.17922019958496094
nhỡ không phải có thể gây tổn thương đến cô bé đó,nhữ không phải có thể gây tổn thương đên cô bé đó,0.16666666666666666,như không phải có thể gây tổn thương đến cô bé đó,0.08333333333333333,0.12323260307312012
